IOCOrder,BLFamilyLatin,BLFamilyEnglish,sci_name,common_name,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila chrysaetos,Golden Eagle,0,80,10,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,4247.97,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila audax,Wedge-tailed Eagle,0,50,30,0,0,20,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,70,0,0,30,0,0,Ref_2,1,Jessica,0,3449.86,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila verreauxii,Verreaux's Eagle,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,10,10,10,10,0,Ref_2,1,Other,0,4195,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila wahlbergi,Wahlberg's Eagle,10,20,70,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,80,10,10,0,0,0,Ref_2,1,Jessica,0,639.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila fasciatus,Bonelli's Eagle,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,70,0,10,10,10,0,Ref_2,1,Other,0,1936.49,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Hieraaetus spilogaster,African Hawk-eagle,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,1466.17,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Hieraaetus pennatus,Booted Eagle,10,90,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,823.75,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Hieraaetus morphnoides,Little Eagle,10,40,40,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,70,0,10,10,10,0,Ref_2,1,Other,0,775.05,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Hieraaetus ayresii,Ayres's Hawk-eagle,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,806.06,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Lophotriorchis kienerii,Rufous-bellied Eagle,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,20,10,10,10,0,Ref_2,1,Other,0,799,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Polemaetus bellicosus,Martial Eagle,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,3964.54,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Spizaetus melanoleucus,Black-and-white Hawk-eagle,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,30,10,10,30,20,0,Ref_2,1,Other,0,850,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Lophaetus occipitalis,Long-crested Eagle,10,60,20,10,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1067,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila africanus,Cassin's Hawk-eagle,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,20,80,0,0,Ref_2,1,Jessica,0,1047,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Nisaetus cirrhatus,Changeable Hawk-eagle,0,50,50,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,20,30,0,0,0,Ref_2,1,Jessica,0,1475.12,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Nisaetus nipalensis,Mountain Hawk-eagle,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,3004.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Nisaetus alboniger,Blyth's Hawk-eagle,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,70,30,0,0,Ref_2,1,Jessica,0,829.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Nisaetus bartelsi,Javan Hawk-eagle,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,1391.37,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Nisaetus lanceolatus,Sulawesi Hawk-eagle,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,1391.37,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Nisaetus philippensis,Philippine Hawk-eagle,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,1168,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Nisaetus nanus,Wallace's Hawk-eagle,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,20,20,0,0,Ref_2,1,Jessica,0,557.76,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Spizaetus tyrannus,Black Hawk-eagle,0,60,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,30,20,10,0,Ref_2,1,Other,0,1007.11,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Spizaetus ornatus,Ornate Hawk-eagle,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,20,50,20,0,0,Ref_2,1,Other,0,1197.4,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Stephanoaetus coronatus,Crowned Hawk-eagle,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,20,20,0,0,Ref_2,1,Other,0,3640,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Spizaetus isidori,Black-and-chestnut Eagle,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,30,60,10,0,Ref_2,1,Other,0,3087,PrimScale,1,MarceloR,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Sagittarius serpentarius,Secretarybird,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,4017,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Herpetotheres cachinnans,Laughing Falcon,0,0,0,0,100,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,33,33,33,0,0,0,Ref_2,1,Jessica,0,623.58,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Micrastur ruficollis,Barred Forest-falcon,0,20,80,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,30,30,0,0,0,Ref_2,1,Jessica,0,177.64,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Micrastur plumbeus,Plumbeous Forest-falcon,50,0,50,0,0,0,0,0,0,0,Omnivore,Ref_2,C,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,185.41,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Micrastur gilvicollis,Lined Forest-falcon,40,20,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,50,40,0,0,0,Ref_2,1,Other,0,209,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Micrastur mirandollei,Slaty-backed Forest-falcon,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,50,50,0,0,0,Ref_2,1,Jessica,0,548.99,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Micrastur semitorquatus,Collared Forest-falcon,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,30,20,0,0,0,Ref_2,1,Jessica,0,621.68,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Micrastur buckleyi,Buckley's Forest-falcon,0,0,0,0,100,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,0,33,33,33,0,0,Ref_2,1,Jessica,0,464,GenAvg,0,,
Falconiformes,Falconidae,Falcons and caracaras,Daptrius ater,Black Caracara,10,20,20,20,0,20,10,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,40,20,0,0,Ref_2,1,Other,0,351.75,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Ibycter americanus,Red-throated Caracara,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,10,20,50,20,0,0,Ref_2,1,Other,0,624,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Phalcoboenus carunculatus,Carunculated Caracara,20,20,20,0,0,20,0,0,0,20,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,991,GenAvg,0,,
Falconiformes,Falconidae,Falcons and caracaras,Phalcoboenus megalopterus,Mountain Caracara,30,30,0,0,0,40,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,787.99,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Phalcoboenus albogularis,White-throated Caracara,30,30,0,0,0,40,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,808.99,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Phalcoboenus australis,Striated Caracara,20,20,0,0,0,60,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1187,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Caracara plancus,Southern Caracara,20,0,20,0,0,60,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1078.62,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Milvago chimachima,Yellow-headed Caracara,20,10,20,20,0,20,10,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,315.21,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Milvago chimango,Chimango Caracara,20,20,10,0,0,50,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,296,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Spiziapteryx circumcincta,Spot-winged Falconet,40,30,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,60,40,0,0,Ref_2,1,Jessica,0,166.24,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Polihierax semitorquatus,Pygmy Falcon,40,20,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,61.5,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Polihierax insignis,White-rumped Falcon,40,40,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,40,0,0,0,Ref_2,1,Jessica,0,96.99,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Microhierax caerulescens,Collared Falconet,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,38.72,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Microhierax fringillarius,Black-thighed Falconet,70,20,10,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,20,60,20,0,0,Ref_2,1,Jessica,0,42.9,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Microhierax latifrons,White-fronted Falconet,80,20,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,20,60,20,0,0,Ref_2,1,Jessica,0,41.2,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Microhierax erythrogenys,Philippine Falconet,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,49.96,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Microhierax melanoleucos,Pied Falconet,60,30,10,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,64.22,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco berigora,Brown Falcon,20,40,20,0,0,20,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,30,20,30,0,20,0,Ref_2,1,Jessica,0,587.01,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco naumanni,Lesser Kestrel,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,152.06,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco tinnunculus,Common Kestrel,10,90,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,80,10,10,0,0,0,Ref_2,1,Jessica,0,183.21,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco newtoni,Madagascar Kestrel,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,50,50,0,0,0,0,Ref_2,1,Jessica,0,123.38,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco punctatus,Mauritius Kestrel,10,20,70,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,40,10,10,0,Ref_2,1,Other,0,167.41,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco araea,Seychelles Kestrel,20,20,60,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,30,30,30,10,0,0,Ref_2,1,Other,0,79.77,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco moluccensis,Spotted Kestrel,30,40,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,220,PrimScale,1,MarceloR,
Falconiformes,Falconidae,Falcons and caracaras,Falco cenchroides,Nankeen Kestrel,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,70,20,10,0,0,0,Ref_2,1,Jessica,0,170.47,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco sparverius,American Kestrel,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,50,40,10,0,0,0,Ref_2,1,Jessica,0,114.61,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco rupicoloides,Greater Kestrel,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,10,30,30,0,30,0,Ref_2,1,Jessica,0,261,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco alopex,Fox Kestrel,30,40,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,273.86,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco ardosiaceus,Grey Kestrel,30,50,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,50,0,0,0,0,Ref_2,1,Jessica,0,234.16,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco dickinsoni,Dickinson's Kestrel,30,40,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,209,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco zoniventris,Banded Kestrel,20,20,60,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,30,30,20,0,0,Ref_2,1,Other,0,174,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco chicquera,Red-necked Falcon,20,70,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,30,30,0,30,0,Ref_2,1,Jessica,0,208,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco vespertinus,Red-footed Falcon,80,10,10,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,151.49,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco amurensis,Amur Falcon,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,141.87,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco eleonorae,Eleonora's Falcon,50,50,0,0,0,0,0,0,0,0,Omnivore,Ref_2,A,Jennifer,0,0,0,10,30,30,30,0,Ref_2,1,Other,0,390,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco concolor,Sooty Falcon,30,60,0,0,10,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,30,30,0,30,0,Ref_2,1,Jessica,0,250,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco femoralis,Aplomado Falcon,50,40,10,0,0,0,0,0,0,0,Omnivore,Ref_2,A,Jennifer,0,0,30,30,20,10,10,0,Ref_2,1,Other,0,335.76,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco columbarius,Merlin,20,80,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,33,33,0,33,0,Ref_2,1,Jessica,0,188.5,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco rufigularis,Bat Falcon,30,70,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,30,30,0,30,0,Ref_2,1,Jessica,0,163.64,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco deiroleucus,Orange-breasted Falcon,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,459.56,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco subbuteo,Eurasian Hobby,70,30,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,33,33,0,33,0,Ref_2,1,Jessica,0,208.17,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco cuvierii,African Hobby,60,40,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,33,33,0,33,0,Ref_2,1,Jessica,0,182.2,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco severus,Oriental Hobby,30,70,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,33,33,0,33,0,Ref_2,1,Jessica,0,200.64,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco longipennis,Australian Hobby,30,70,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,33,33,0,33,0,Ref_2,1,Jessica,0,249.81,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco novaeseelandiae,New Zealand Falcon,10,70,10,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,418.6,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco hypoleucos,Grey Falcon,20,50,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,457.2,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco subniger,Black Falcon,30,30,30,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,776.04,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco biarmicus,Lanner Falcon,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,30,30,20,10,10,0,Ref_2,1,Other,0,606.09,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco jugger,Laggar Falcon,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,20,0,20,0,Ref_2,1,Jessica,0,755,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco cherrug,Saker Falcon,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,70,10,10,0,10,0,Ref_2,1,Jessica,0,961.21,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco rusticolus,Gyr Falcon,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,70,10,10,0,10,0,Ref_2,1,Jessica,0,1431.72,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco mexicanus,Prairie Falcon,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,70,20,10,0,0,0,Ref_2,1,Jessica,0,713.07,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco peregrinus,Peregrine Falcon,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,20,20,20,0,Ref_2,1,Other,0,759.95,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Falco fasciinucha,Taita Falcon,10,90,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,10,30,30,30,0,Ref_2,1,Other,0,254.69,Dunning08,1,,
Accipitriformes,Cathartidae,New World vultures,Coragyps atratus,Black Vulture,0,10,10,10,0,70,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1881.69,Dunning08,1,,
Accipitriformes,Cathartidae,New World vultures,Cathartes aura,Turkey Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1518.24,Dunning08,1,,
Accipitriformes,Cathartidae,New World vultures,Cathartes burrovianus,Lesser Yellow-headed Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,935,Dunning08,1,,
Accipitriformes,Cathartidae,New World vultures,Cathartes melambrotus,Greater Yellow-headed Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1373,Dunning08,1,,
Accipitriformes,Cathartidae,New World vultures,Gymnogyps californianus,California Condor,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,8442.74,Dunning08,1,,
Accipitriformes,Cathartidae,New World vultures,Vultur gryphus,Andean Condor,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,11236.1,Dunning08,1,,
Accipitriformes,Cathartidae,New World vultures,Sarcoramphus papa,King Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,3400,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circaetus beaudouini,Beaudouin's Snake-eagle,0,0,80,0,20,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Other,0,1539.2,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter toussenelii,Red-chested Goshawk,10,70,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,33,33,33,0,0,0,Ref_2,1,Jessica,0,249.29,Dunning08,1,,
Strigiformes,Strigidae,Owls,Bubo cinerascens,Greyish Eagle-Owl,40,30,30,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,70,10,10,0,10,0,Ref_5,1,Other,1,499.99,Dunning08,1,,
Strigiformes,Strigidae,Owls,Glaucidium nubicola,Cloud-forest Pygmy-owl,50,0,0,0,50,0,0,0,0,0,Omnivore,Ref_5,C,Hamish,0,0,90,10,0,0,0,0,Ref_5,1,Christian,1,77.53,Dunning08,1,,
Strigiformes,Strigidae,Owls,Ptilopsis granti,Southern White-faced Owl,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,90,0,10,0,0,0,Ref_5,1,Christian,1,214.42,Dunning08,1,,
Strigiformes,Strigidae,Owls,Strix chacoensis,Chaco Owl,30,70,0,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,70,20,10,0,0,0,Ref_5,1,Christian,1,330,Dunning08,1,,
Strigiformes,Strigidae,Owls,Bubo magellanicus,Lesser Horned Owl,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,90,10,0,0,0,0,Ref_5,1,Christian,1,1166.38,Dunning08,1,,
Strigiformes,Strigidae,Owls,Otus moheliensis,Moheli Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,60,20,10,10,0,0,Ref_5,1,Christian,1,104.97,Dunning08,1,,
Strigiformes,Strigidae,Owls,Glaucidium costaricanum,Costa Rican Pygmy-owl,60,20,20,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,90,10,0,0,0,0,Ref_5,1,Christian,1,65.99,Dunning08,1,,
Strigiformes,Strigidae,Owls,Megascops colombianus,Colombian Screech-owl,50,0,0,0,50,0,0,0,0,0,Omnivore,Ref_5,A,Hamish,0,0,0,0,80,20,0,0,Ref_5,1,Other,1,172,PrimScale,1,,
