"","ID","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","concentration..ND.for.non.detects.","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","Continent","BodyMass.Value","Title"
"61",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BDE 28","flame retardants","feathers - tail/retrices",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","7.0000000000000007E-2","0.01",NA,"0.01","0.09","ng g−1","dry","No","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"62",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","feathers - tail/retrices",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","0.13","0.02",NA,"0.08","0.19","ng g−1","dry","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"63",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","p,p′-DDE","organochlorine insecticides","feathers - tail/retrices",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","5.57","0.05",NA,"2.4300000000000002","16.68","ng g−1","dry","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"64",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BTBPE","flame retardants","blood",NA,8,NA,0,"adult","unknown/mixed","arithmetic mean","ND","3*SD of procedural blank",NA,NA,NA,"ng g−1","wet","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"65",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","Sum of all PBDEs","flame retardants","blood",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","1.17","3*SD of procedural blank",NA,"0.1","4.25","ng g−1","wet","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"66",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BDE 183","flame retardants","blood",NA,8,NA,0.37,"adult","unknown/mixed","arithmetic mean","ND","4.0000000000000001E-3",NA,NA,NA,"ng g−1","wet","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"67",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BDE 153","flame retardants","blood",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","0.03","4.0000000000000001E-3",NA,"0.01","0.75","ng g−1","wet","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"68",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BDE 154","flame retardants","blood",NA,8,NA,0.12,"adult","unknown/mixed","arithmetic mean","ND","4.0000000000000001E-3",NA,NA,NA,"ng g−1","wet","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"69",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","blood",NA,8,NA,0,"adult","unknown/mixed","arithmetic mean","ND","0.02",NA,NA,NA,"ng g−1","wet","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"70",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","p,p′-DDT","organochlorine insecticides","blood",NA,8,NA,0,"adult","unknown/mixed","arithmetic mean","ND","0.02",NA,NA,NA,"ng g−1","wet","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"71",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BDE 47","flame retardants","feathers - tail/retrices",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","0.74","0.01",NA,"0.19","1.1399999999999999","ng g−1","dry","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"72",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BDE 100","flame retardants","feathers - tail/retrices",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","0.21","0.01",NA,"0.04","0.05","ng g−1","dry","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"73",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BTBPE","flame retardants","feathers - tail/retrices",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","0.14000000000000001","3*SD of procedural blank",NA,"0.01",NA,"ng g−1","dry","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"74",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","Sum of all PBDEs","flame retardants","feathers - tail/retrices",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","2.63","3*SD of procedural blank",NA,"0.68","6.44","ng g−1","dry","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"75",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BDE 183","flame retardants","feathers - tail/retrices",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","0.3","0.01",NA,"0.01","2.2000000000000002","ng g−1","dry","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"76",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","p,p′-DDE","organochlorine insecticides","blood",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","1.56","0.02",NA,"0.03","17.5","ng g−1","wet","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"77",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BDE 99","flame retardants","feathers - tail/retrices",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","0.93","0.01",NA,"0.28000000000000003","1.99","ng g−1","dry","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"78",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BDE 28","flame retardants","blood",NA,8,NA,0,"adult","unknown/mixed","arithmetic mean","ND","2E-3",NA,NA,NA,"ng g−1","wet","No","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"79",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BDE 154","flame retardants","feathers - tail/retrices",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","0.15","0.01",NA,"0.06","0.23","ng g−1","dry","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"80",112,"unknown",NA,"Pakistan","Black Kite","Milvus migrans","wild","BDE 153","flame retardants","feathers - tail/retrices",NA,8,8,NA,"adult","unknown/mixed","arithmetic mean","0.17","0.01",NA,"0.09","0.38","ng g−1","dry","no","none","none","Asia",734.1,"Oxidative stress responses in relationship to persistent organic pollutant levels in feathers and blood of two predatory bird species from Pakistan"
"81",113,"2013","2015","United States of America","Red-Tailed Hawk","Buteo jamaicensis","wild","chlorophacinone","anticoagulant rodenticides","blood",NA,97,3,NA,"juvenile","unknown/mixed",NA,"ND","UNK",NA,NA,NA,NA,NA,"yes","Body Condition","Morphology","N. America",1101.16,"SECONDARY ANTICOAGULANT RODENTICIDE EXPOSURE IN MIGRATING JUVENILE RED-TAILED HAWKS (BUTEO JAMAICENSIS) IN RELATIONSHIP TO BODY CONDITION"
"82",113,"2013","2015","United States of America","Red-Tailed Hawk","Buteo jamaicensis","wild","bromadiolone","anticoagulant rodenticides","blood",NA,97,1,NA,"juvenile","unknown/mixed",NA,"ND","UNK",NA,NA,NA,NA,NA,"no","Body Condition","Morphology","N. America",1101.16,"SECONDARY ANTICOAGULANT RODENTICIDE EXPOSURE IN MIGRATING JUVENILE RED-TAILED HAWKS (BUTEO JAMAICENSIS) IN RELATIONSHIP TO BODY CONDITION"
"83",113,"2013","2015","United States of America","Red-Tailed Hawk","Buteo jamaicensis","wild","diphacinone","anticoagulant rodenticides","blood",NA,97,5,NA,"juvenile","unknown/mixed",NA,"ND","UNK",NA,NA,NA,NA,NA,"no","Body Condition","Morphology","N. America",1101.16,"SECONDARY ANTICOAGULANT RODENTICIDE EXPOSURE IN MIGRATING JUVENILE RED-TAILED HAWKS (BUTEO JAMAICENSIS) IN RELATIONSHIP TO BODY CONDITION"
"84",113,"2013","2015","United States of America","Red-Tailed Hawk","Buteo jamaicensis","wild","brodifacoum","anticoagulant rodenticides","blood",NA,97,1,NA,"juvenile","unknown/mixed",NA,"ND","UNK",NA,NA,NA,NA,NA,"no","Body Condition","Morphology","N. America",1101.16,"SECONDARY ANTICOAGULANT RODENTICIDE EXPOSURE IN MIGRATING JUVENILE RED-TAILED HAWKS (BUTEO JAMAICENSIS) IN RELATIONSHIP TO BODY CONDITION"
"85",115,"1999","2000","Spain","Western Marsh-Harrier","Circus aeruginosus","wild","MeHg","heavy metals","blood",NA,15,NA,NA,"nestling","unknown/mixed","geometric mean","88",NA,NA,"100","70","percent","wet","no","none","none","Europe",704.07,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"86",115,"1999","2000","Spain","Western Marsh-Harrier","Circus aeruginosus","wild","Hg","heavy metals","blood",NA,15,NA,NA,"nestling","unknown/mixed","geometric mean","43.2",NA,NA,"78.3","19.3","ng/mL","wet","no","none","none","Europe",704.07,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"87",115,"1999","2000","Spain","Western Marsh-Harrier","Circus aeruginosus","wild","Se","heavy metals","blood",NA,15,NA,NA,"nestling","unknown/mixed","geometric mean","299",NA,NA,"487","132","ng/mL","wet","no","none","none","Europe",704.07,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"88",115,"1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Se","heavy metals","blood",NA,8,NA,NA,"nestling","unknown/mixed","geometric mean","293","1.3 ng/mL",NA,"316","271","ng/mL","wet","no","none","none","Europe",759.95,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"89",115,"1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Hg","heavy metals","blood",NA,3,NA,NA,"adult","unknown/mixed","geometric mean","567","See Notes",NA,"587","547","ng/mL","wet","no","none","none","Europe",759.95,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"90",115,"1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","MeHg","heavy metals","blood",NA,3,NA,NA,"adult","unknown/mixed","geometric mean","99",NA,NA,"100","98","percent","wet","no","none","none","Europe",759.95,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"91",115,"1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Se","heavy metals","blood",NA,3,NA,NA,"adult","unknown/mixed","geometric mean","538","1.3 ng/mL",NA,"696","416","ng/mL","wet","no","none","none","Europe",759.95,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"92",115,"1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Hg","heavy metals","blood",NA,3,NA,NA,"nestling","unknown/mixed","geometric mean","71.900000000000006","See Notes",NA,"88.6","59.5","ng/mL","wet","no","none","none","Europe",759.95,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"93",115,"1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","MeHg","heavy metals","blood",NA,3,NA,NA,"nestling","unknown/mixed","geometric mean","95",NA,NA,"96","93","percent","wet","no","none","none","Europe",759.95,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"94",115,"1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Se","heavy metals","blood",NA,3,NA,NA,"nestling","unknown/mixed","geometric mean","439","1.3 ng/mL",NA,"501","385","ng/mL","wet","no","none","none","Europe",759.95,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"95",115,"1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Hg","heavy metals","blood",NA,7,NA,NA,"adult","unknown/mixed","geometric mean","99.4","See Notes",NA,"194","45","ng/mL","wet","no","none","none","Europe",759.95,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"96",115,"1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","MeHg","heavy metals","blood",NA,7,NA,NA,"adult","unknown/mixed","geometric mean","96",NA,NA,"100","93","percent","wet","no","none","none","Europe",759.95,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"97",115,"1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Se","heavy metals","blood",NA,7,NA,NA,"adult","unknown/mixed","geometric mean","359","1.3 ng/mL",NA,"364","354","ng/mL","wet","no","none","none","Europe",759.95,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"98",115,"1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","MeHg","heavy metals","blood",NA,8,NA,NA,"nestling","unknown/mixed","geometric mean","97",NA,NA,"97","96","percent","wet","no","none","none","Europe",759.95,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"99",115,"1999","2000","Spain","Peregrine Falcon","Falco peregrinus","wild","Hg","heavy metals","blood",NA,8,NA,NA,"nestling","unknown/mixed","geometric mean","54.8","See Notes",NA,"93","14.7","ng/mL","wet","no","none","none","Europe",759.95,"Mercury, methylmercury, and selenium in blood of bird species from Doana National Park (Southwestern Spain) after a mining accident"
"100",116,"2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Heptachlor","organochlorine insecticides","blood",NA,15,4,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.06","See general notes","0.06","0.12","2.0000000000000001E-4","μg/mL","wet","no","none","none","S. America",75.1,"Organochlorine pesticides in the ferruginous pygmy owl (Glaucidium brasilianum) in Chiapas, M�xico"
"101",116,"2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of HCH","organochlorine insecticides","feathers - body",NA,20,6,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.63","See general notes","0.89","2.0099999999999998","0.01","μg/g","dry","no","none","none","S. America",75.1,"Organochlorine pesticides in the ferruginous pygmy owl (Glaucidium brasilianum) in Chiapas, M�xico"
"102",116,"2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Heptachlor","organochlorine insecticides","feathers - body",NA,20,14,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.03","See general notes","0.03","0.14000000000000001","4.0000000000000002E-4","μg/g","dry","no","none","none","S. America",75.1,"Organochlorine pesticides in the ferruginous pygmy owl (Glaucidium brasilianum) in Chiapas, M�xico"
"103",116,"2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Drines","organochlorine insecticides","feathers - body",NA,20,8,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.03","See general notes","0.05","0.14000000000000001","2E-3","μg/g","dry","no","none","none","S. America",75.1,"Organochlorine pesticides in the ferruginous pygmy owl (Glaucidium brasilianum) in Chiapas, M�xico"
"104",116,"2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of DDT","organochlorine insecticides","feathers - body",NA,20,11,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.04","See general notes","0.04","0.14000000000000001","2.9999999999999997E-4","μg/g","dry","no","none","none","S. America",75.1,"Organochlorine pesticides in the ferruginous pygmy owl (Glaucidium brasilianum) in Chiapas, M�xico"
"105",116,"2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Endosulfan","organochlorine insecticides","feathers - body",NA,20,14,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.34","See general notes","0.64","1.86","6.9999999999999999E-4","μg/g","dry","no","none","none","S. America",75.1,"Organochlorine pesticides in the ferruginous pygmy owl (Glaucidium brasilianum) in Chiapas, M�xico"
"106",116,"2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Chlordane","organochlorine insecticides","feathers - body",NA,20,5,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.01","See general notes","0.02","0.05","4.0000000000000002E-4","μg/g","dry","no","none","none","S. America",75.1,"Organochlorine pesticides in the ferruginous pygmy owl (Glaucidium brasilianum) in Chiapas, M�xico"
"107",116,"2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of HCH","organochlorine insecticides","blood",NA,15,11,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.08","See general notes","0.15","0.4","1E-3","μg/mL","wet","no","none","none","S. America",75.1,"Organochlorine pesticides in the ferruginous pygmy owl (Glaucidium brasilianum) in Chiapas, M�xico"
"108",116,"2014",NA,"Mexico","Ferruginous Pygmy-Owl","Glaucidium brasilianum","wild","Sum of Drines","organochlorine insecticides","blood",NA,15,15,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.31","See general notes","0.47","1.77","0.02","μg/mL","wet","no","none","none","S. America",75.1,"Organochlorine pesticides in the ferruginous pygmy owl (Glaucidium brasilianum) in Chiapas, M�xico"
