ID,Title,study period,country,Species (English name),Species (scientific name),subject type,toxicant specific,toxicant group,sample type,group,sample size,no. exposed,"OR if given, proportion exposed",Age Class,Sex,concentration level estimate type,concentration (ND for non-detects),Detection limit (if reported),SD of concentration,minimum,maximum,unit of measure,wet/dry weight?,sublethal effects assessed?,sublethal specific,sublethal type,Notes,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDT",organochlorine insecticides,muscle,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.07,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDT",organochlorine insecticides,liver,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.33,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,brain,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.04,0.003,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,muscle,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.13,0.003,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,liver,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.28,0.003,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,kidney,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.09,0.003,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,brain,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.003,0.003,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,muscle,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.32,0.003,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,liver,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.003,0.003,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,kidney,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.01,0.003,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,muscle,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.002,0.003,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,liver,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.04,0.003,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,muscle,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,4.1,0.003,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,liver,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,7.3,0.003,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDD",organochlorine insecticides,brain,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.09,0.005,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDD",organochlorine insecticides,muscle,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.3,0.005,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDD",organochlorine insecticides,liver,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.7,0.005,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDD",organochlorine insecticides,kidney,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.09,0.005,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDD",organochlorine insecticides,brain,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.02,0.005,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDD",organochlorine insecticides,muscle,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.11,0.005,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDD",organochlorine insecticides,liver,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.003,0.005,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDD",organochlorine insecticides,muscle,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.004,0.005,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDD",organochlorine insecticides,muscle,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,2.55,0.005,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDD",organochlorine insecticides,liver,Delhi,1,NA,NA,unknown/mixed,unknown/mixed,n=1,4,0.005,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,brain,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.01,0.001,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,muscle,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.09,0.001,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,liver,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.13,0.001,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,kidney,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.04,0.001,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,brain,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,1.92,0.001,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,muscle,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,1.73,0.001,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,liver,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.67,0.001,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,kidney,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,1.61,0.001,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,brain,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.34,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,muscle,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.22,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,liver,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.01,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,muscle,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.11,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of HCH,organochlorine insecticides,liver,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,1.03,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,brain,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.08,0.005,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,muscle,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.02,0.005,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,liver,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.27,0.005,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,kidney,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.14,0.005,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,brain,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.01,0.005,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,muscle,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.01,0.005,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,muscle,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.01,0.005,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Sum of Endosulfan,organochlorine insecticides,liver,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.26,0.005,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,heptachlor epoxide (trans),organochlorine insecticides,brain,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,3.05,0.001,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,heptachlor epoxide (trans),organochlorine insecticides,muscle,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.75,0.001,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,heptachlor epoxide (trans),organochlorine insecticides,liver,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,2.32,0.001,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,heptachlor epoxide (trans),organochlorine insecticides,kidney,Ahmedabad,2,NA,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.55,0.001,NA,NA,NA,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,heptachlor epoxide (trans),organochlorine insecticides,brain,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.06,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,heptachlor epoxide (trans),organochlorine insecticides,muscle,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.13,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,heptachlor epoxide (trans),organochlorine insecticides,liver,Patiala,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.003,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,heptachlor epoxide (trans),organochlorine insecticides,muscle,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.03,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,heptachlor epoxide (trans),organochlorine insecticides,liver,Mudumalai,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.39,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,eggs,Egg 1,1,NA,NA,egg,unknown/mixed,n=1,3.26,0.003,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDT",organochlorine insecticides,eggs,Egg 1,1,NA,NA,egg,unknown/mixed,n=1,1.31,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDD",organochlorine insecticides,eggs,Egg 1,1,NA,NA,egg,unknown/mixed,n=1,2.34,0.005,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,eggs,Egg 1,1,NA,NA,egg,unknown/mixed,n=1,0.003,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDE",organochlorine insecticides,eggs,Egg 2,1,NA,NA,egg,unknown/mixed,n=1,2.46,0.003,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDT",organochlorine insecticides,eggs,Egg 2,1,NA,NA,egg,unknown/mixed,n=1,0.69,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,"p,p?-DDD",organochlorine insecticides,eggs,Egg 2,1,NA,NA,egg,unknown/mixed,n=1,1.96,0.005,NA,n=1,n=1,ug/g,wet,no,none,none,,,
208,#N/A,1999-2003,India,White-backed Vulture,Gyps africanus,wild,Dieldrin,organochlorine insecticides,eggs,Egg 2,1,NA,NA,egg,unknown/mixed,n=1,0.015,0.001,NA,n=1,n=1,ug/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B1,1,NA,NA,unknown/mixed,unknown/mixed,n=1,17,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B3,1,NA,NA,unknown/mixed,unknown/mixed,n=1,171,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B4,1,NA,NA,unknown/mixed,unknown/mixed,n=1,622,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B5,1,NA,NA,unknown/mixed,unknown/mixed,n=1,5.7,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B6,1,NA,NA,unknown/mixed,unknown/mixed,n=1,9.5,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B7,1,NA,NA,unknown/mixed,unknown/mixed,n=1,6.6,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B8,1,NA,NA,unknown/mixed,unknown/mixed,n=1,72,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B9,1,NA,NA,unknown/mixed,unknown/mixed,n=1,7.6,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B10,1,NA,NA,unknown/mixed,unknown/mixed,n=1,35,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B11,1,NA,NA,unknown/mixed,unknown/mixed,n=1,950,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B12,1,NA,NA,unknown/mixed,unknown/mixed,n=1,8.7,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B13,1,NA,NA,unknown/mixed,unknown/mixed,n=1,14,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B14,1,NA,NA,unknown/mixed,unknown/mixed,n=1,11,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B15,1,NA,NA,unknown/mixed,unknown/mixed,n=1,12,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B16,1,NA,NA,unknown/mixed,unknown/mixed,n=1,6.9,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B17,1,NA,NA,unknown/mixed,unknown/mixed,n=1,12,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B18,1,NA,NA,unknown/mixed,unknown/mixed,n=1,2.3,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B19,1,NA,NA,unknown/mixed,unknown/mixed,n=1,261,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B20,1,NA,NA,unknown/mixed,unknown/mixed,n=1,12,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B21,1,NA,NA,unknown/mixed,unknown/mixed,n=1,57,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B22,1,NA,NA,unknown/mixed,unknown/mixed,n=1,181,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B23,1,NA,NA,unknown/mixed,unknown/mixed,n=1,127,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B24,1,NA,NA,unknown/mixed,unknown/mixed,n=1,121,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B25,1,NA,NA,unknown/mixed,unknown/mixed,n=1,52,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B26,1,NA,NA,unknown/mixed,unknown/mixed,n=1,15,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B27,1,NA,NA,unknown/mixed,unknown/mixed,n=1,289,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B28,1,NA,NA,unknown/mixed,unknown/mixed,n=1,384,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B29,1,NA,NA,immature,unknown/mixed,n=1,249,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B30,1,NA,NA,immature,unknown/mixed,n=1,27,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B31,1,NA,NA,immature,unknown/mixed,n=1,5.6,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B32,1,NA,NA,immature,unknown/mixed,n=1,222,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B33,1,NA,NA,immature,unknown/mixed,n=1,761,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B34,1,NA,NA,unknown/mixed,unknown/mixed,n=1,22,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B35,1,NA,NA,unknown/mixed,unknown/mixed,n=1,188,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B36,1,NA,NA,immature,unknown/mixed,n=1,192,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B37,1,NA,NA,immature,unknown/mixed,n=1,17,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B38,1,NA,NA,immature,unknown/mixed,n=1,192,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Total PCBs,PCB,brain,B39,1,NA,NA,immature,unknown/mixed,n=1,31,each PCB varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Sum of all PBDEs,flame retardants,brain,B3,1,NA,NA,unknown/mixed,unknown/mixed,n=1,1.8,each BDE varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Sum of all PBDEs,flame retardants,brain,B4,1,NA,NA,unknown/mixed,unknown/mixed,n=1,13,each BDE varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Sum of all PBDEs,flame retardants,brain,B7,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.68,each BDE varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Sum of all PBDEs,flame retardants,brain,B8,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.84,each BDE varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Sum of all PBDEs,flame retardants,brain,B9,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.68,each BDE varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Sum of all PBDEs,flame retardants,brain,B10,1,NA,NA,unknown/mixed,unknown/mixed,n=1,17,each BDE varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Sum of all PBDEs,flame retardants,brain,B11,1,NA,NA,unknown/mixed,unknown/mixed,n=1,13,each BDE varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Sum of all PBDEs,flame retardants,brain,B12,1,NA,NA,unknown/mixed,unknown/mixed,n=1,0.7,each BDE varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Sum of all PBDEs,flame retardants,brain,B16,1,NA,NA,unknown/mixed,unknown/mixed,n=1,11,each BDE varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
209,#N/A,2003-2005,Switzerland,Common Buzzard,Buteo buteo,wild,Sum of all PBDEs,flame retardants,brain,B19,1,NA,NA,unknown/mixed,unknown/mixed,n=1,5.6,each BDE varied,NA,n=1,n=1,ng/g,wet,no,none,none,,,
